,Total Logins,Tickets Raised,Customer Tenuer Year,Sentiment Score,Onboarding Year,Loans Accessed,Loans Taken,Monthly Avg Balance,Churned
9676,14.47939382847655,5.0,8,-0.1807829579531724,2016,0,6,30629.868555867728,1
9677,18.734946368997928,4.442311308814547,6,0.48459581989539263,2018,2,2,40457.46610813907,1
9678,11.382272122494284,4.890779393573062,6,0.2755806479891012,2018,1,3,36968.6813249315,1
9679,11.309701685419668,3.0,8,0.20181934676523794,2016,0,2,47215.365909136366,1
9680,13.4873847558968,1.4873847558968,9,0.28407514394006306,2015,2,1,78651.6939764592,1
9681,12.32701483385266,1.7091231457684175,7,0.45390423203943253,2017,2,1,39935.445446101534,1
9682,19.938813683978516,3.7552547359140647,9,0.5791677487892485,2015,1,2,50975.361437300286,1
9683,12.284284432965022,2.715715567034978,7,-0.09993518506868357,2017,3,1,62209.889052866434,1
9684,15.803077927638082,2.0,7,0.6550184297706629,2017,0,2,32683.639337660465,1
9685,16.843941621079797,4.614647207026599,7,0.2483470174128526,2017,1,2,47831.26242185798,1
9686,11.645356234654408,4.483715012276474,6,-0.08560080467747956,2018,1,0,38763.97896724581,1
9687,18.702140601609788,3.2978593983902114,14,0.3612682154392962,2011,2,0,61403.034350733345,1
9688,20.460336609280304,1.2199519129599565,6,0.23926719829630597,2018,2,3,35000.72186202987,1
9689,15.471626365195261,3.4716263651952617,10,0.22034652358051007,2014,3,2,40232.83127378057,1
9690,13.0,1.22748160369354,8,0.1895666493583979,2016,3,1,20617.586431229727,1
9691,13.830924998048745,2.833815000390251,11,0.1824074310373926,2013,3,1,38238.7838869278,1
9692,25.669082093958483,0.6672705234896209,7,0.19725972373706005,2017,1,2,31265.11772187433,1
9693,20.579470610199962,0.36045376268574714,10,0.5131510837884191,2014,1,2,41516.34749945681,1
9694,12.058160275540146,5.0,5,0.4340130430106413,2019,2,0,52147.6397294572,1
9695,19.952496303818542,3.976248151909271,13,0.3193368091378992,2011,1,2,44349.176363995924,1
9696,12.911382734592138,3.514769544234644,8,0.45345106837012356,2016,0,2,47609.85925215637,1
9697,17.253969186717473,1.179163918290151,6,0.3336990979927663,2018,1,3,24331.081881607577,1
9698,17.445726336396866,3.4354396328259624,11,0.6913821890275784,2013,4,2,48138.007504887675,1
9699,12.841421492539308,2.0792892537303462,8,-0.07637169968418872,2016,1,1,24739.781488995955,1
9700,18.129014030513574,3.0,5,0.5422701035582126,2019,1,2,51526.28672775828,1
9701,8.065153667163393,1.065153667163393,6,0.11430237300227389,2018,1,1,35951.66665808168,1
9702,11.949824649680027,2.8494739490400782,4,0.6506345664089686,2020,2,1,23987.2614153784,1
9703,17.65197241628963,2.0,12,0.6588068328036747,2012,2,1,38277.50594916641,1
9704,17.60228370731378,2.8386297756117314,9,0.0602712260538657,2015,1,1,30026.22936174821,1
9705,18.563650006590944,3.5636500065909438,11,0.3954552114076295,2013,2,2,47661.848124527845,1
9706,17.631397206099802,7.447095809149703,10,0.1199139299249952,2014,2,2,56407.96943505769,1
9707,16.275533158738106,2.9606381201802705,9,0.4644806518736599,2015,0,2,50455.839217121844,1
9708,10.131080271917211,0.021846711986201806,12,0.05051288947945413,2012,2,1,40550.47126098393,1
9709,10.804115175041673,2.5489712062395817,11,0.40290612419904764,2013,1,1,48919.03166987978,1
9710,19.193399435782702,2.13443342736955,11,0.6685467169159208,2013,2,1,55151.50295399232,1
9711,18.725955688201942,3.5968381520865473,6,0.3916538619177194,2018,1,1,31613.650369781863,1
9712,10.81769044553845,2.605896815179483,6,0.3876949569139756,2018,1,4,31756.019780858485,1
9713,18.141759002844232,0.5716481994311537,7,0.5768782127596154,2017,1,2,48590.31749613415,1
9714,15.027106652336233,2.027106652336233,7,0.13240387342794624,2017,3,0,18099.23614930512,1
9715,12.567003005175817,2.0,6,-0.39083489530871185,2019,2,1,34048.19227299664,1
9716,20.97897355091669,2.042052898166614,10,0.6590757098274737,2015,4,5,14678.884023983088,1
9717,17.01966013940385,4.238110105622516,9,0.4564419617381138,2015,2,2,33392.30876927403,1
9718,27.506262913033716,2.7866089875762454,10,0.19483035039956725,2014,5,1,24819.096111218692,1
9719,25.26864031577131,0.5671600789428277,8,0.19115102966073566,2016,1,2,31261.1739369843,1
9720,11.071084946195597,3.0710849461955965,11,0.06437698712958603,2013,2,0,38308.29478125949,1
9721,13.230166073823462,2.5690498221470386,9,0.2814780642616175,2016,2,1,27835.79974681447,1
9722,17.29873351497102,2.7784172372468774,7,0.21998103526833448,2017,3,2,74648.935095574,1
9723,14.11257546462964,2.2251509292592795,5,0.33009157605264494,2019,2,1,40550.422334357165,1
9724,17.530332446650046,1.8939335106699904,7,0.1330279974910979,2017,1,1,49514.56236713608,1
9725,17.656734541433863,2.6641836353584654,5,0.39711486148005865,2019,3,0,34796.99055272355,1
9726,15.0,4.0,11,0.05222644112388572,2013,3,1,36924.68630542401,1
9727,20.853815124291728,3.7807226864375925,6,0.5307350368533696,2018,0,0,52661.6587951839,1
9728,16.73440949258946,1.0,13,0.6237451238543981,2011,2,1,34993.079884779574,1
9729,9.419368636201572,2.4910409595779526,9,0.4733051819706114,2015,2,1,47543.64138726222,1
9730,17.452824805284326,2.735875973578366,8,0.5821634895793314,2017,2,1,43477.58800877069,1
9731,11.885222736285897,2.0,12,0.5475196318489657,2012,0,3,39642.60719310676,1
9732,13.629846858713691,2.95887187319041,9,0.5875538961706561,2015,2,1,47529.61502115957,1
9733,16.0,3.7143713910542653,9,1.0990017600561266,2015,1,0,47819.175815426184,1
9734,16.52102254371365,3.15965915209545,7,0.20389431461140217,2017,1,2,58044.12129193086,1
9735,12.525984264917346,5.0,6,0.15656679778910032,2018,1,2,36929.42702194924,1
9736,14.343879791377669,2.395041451738983,6,0.3513239886044339,2018,4,1,44335.90840196025,1
9737,21.165219888366682,3.619874349504754,7,-0.010551766915105093,2017,1,1,57622.3419443854,1
9738,11.006035320921727,1.0012070641843454,12,0.3911761236027987,2012,2,2,28556.996101280412,1
9739,18.054966306839823,1.2748315341991103,11,0.15114338602620095,2014,1,1,42703.98178721783,1
9740,13.685832727185874,1.4214581817964684,8,0.224483369680478,2016,1,1,35407.38131213486,1
9741,10.825721580352772,4.7522835258941685,12,0.5884090014106564,2012,2,2,31555.314317085482,1
9742,16.647870153234727,2.0,6,0.6493852058073502,2019,0,2,33549.59824199006,1
9743,18.241748232908407,3.8791258835457976,10,0.22496299236973122,2014,4,1,52160.98185430778,1
9744,15.405858817882027,1.5313803940393238,5,0.18182419026805238,2019,2,1,31105.600765216484,1
9745,14.0,2.517584816729048,7,0.4985189634961967,2017,1,2,13629.130052923736,1
9746,13.0,1.6329142617488324,9,0.2659026946676237,2015,3,2,18577.175853473535,1
9747,16.0,3.0,9,0.13148849949277408,2015,1,1,23729.27965104396,1
9748,9.212879135377001,3.3032197838442503,12,0.4748152952462382,2012,2,2,52000.15892954447,1
9749,17.632142833185984,4.899675318141632,13,0.1982648010483297,2011,1,3,49577.72400413742,1
9750,10.077451312734802,3.0,7,0.02868950925339686,2017,0,1,59201.353146233625,1
9751,12.665121709863016,3.66975658027397,10,0.6009597025468761,2014,1,2,45028.15412682911,1
9752,9.57085393627876,2.5708539362787617,7,0.09684465663525099,2017,1,2,27634.827546668355,1
9753,10.542427653334334,1.0904046088890555,4,0.32443734978948635,2020,3,1,41755.726879983595,1
9754,24.919610305668343,2.993816177359103,12,-0.303383685693238,2012,1,1,38680.42645471725,1
9755,14.621367140675183,3.6213671406751837,11,0.09348713752851179,2013,0,0,39753.63037426977,1
9756,17.258152236055405,3.103260894422162,11,0.756154997005231,2013,2,1,31613.683957602116,1
9757,16.456628671667787,3.0,8,0.4056934714079713,2016,1,1,43858.75386428323,1
9758,13.161447686032922,2.677104627934158,10,0.1456578782573534,2014,1,3,64082.39793900804,1
9759,20.054984742484873,3.0392536972286446,13,0.5135658890193991,2011,2,1,49749.15186503614,1
9760,17.0,2.612620430921039,4,0.715049903019239,2020,1,1,27617.219891712317,1
9761,9.042589903415172,0.042589903415171104,9,0.17788482870020655,2015,3,2,45219.042072270255,1
9762,20.484736002472943,2.742368001236471,5,0.4633706914315103,2019,1,3,46417.94323164902,1
9763,12.89988734853772,0.5500563257311404,12,0.29591701324077746,2012,0,1,52480.48854227228,1
9764,13.0,2.0,13,0.3603583531498395,2011,2,1,33458.188372020515,1
9765,16.733160378136798,2.0,9,0.17936641717391946,2015,3,2,32037.88583461832,1
9766,10.02289243537272,2.0,9,0.18475176614867084,2015,1,2,33231.50378828421,1
9767,17.985442580453803,2.0,7,0.32509318735273873,2017,2,3,42188.83928358797,1
9768,13.770679388789148,3.3088994906576237,10,0.08754852536486751,2014,1,2,57678.47468568988,1
9769,16.466676452140394,2.0,5,0.11565032580714668,2019,1,1,55500.849789438784,1
9770,13.2451620755779,2.5943547405527623,7,0.5143419585130773,2017,1,2,19301.466547259628,1
9771,18.646704849260637,3.8308381061575796,11,0.46151224717506023,2013,0,2,21973.621174238546,1
9772,12.0,0.09017374726462979,12,0.008721587407629738,2012,2,0,27294.669550915132,1
9773,14.559951559999758,3.5599515599997584,8,0.3361363259616161,2017,2,2,35294.325956102024,1
9774,13.50500091511729,5.0,9,0.617658873754897,2015,0,2,37979.71577195342,1
9775,14.206490845368059,2.5870183092638808,12,0.06333850872485247,2012,2,2,39341.29862821579,1
9776,18.95465051796304,3.2272610535596624,6,0.332016231914959,2018,1,1,51888.258481341385,1
9777,10.912425859216507,2.5437870703917467,8,0.569102396194936,2016,1,1,35472.62756288374,1
9778,14.389940266242952,3.0,11,0.28895511942172836,2013,2,1,48145.71342635235,1
9779,16.0,1.4544989148402336,10,0.18116923202212665,2014,0,2,47516.112769531675,1
9780,12.116577952980705,2.9902851705849414,11,0.8625285361442597,2013,1,2,71408.29534337015,1
9781,21.05670828123863,2.3886583437522737,7,0.27913316370565816,2017,2,1,35355.77965230194,1
9782,12.709737125921691,5.3709737125921695,9,0.3902487830435832,2015,3,2,14105.5766310809,1
9783,9.683543917152486,3.1392398619208093,7,0.5339805446421363,2017,2,1,88398.06480286866,1
9784,16.977224930510147,4.659074976836716,7,0.23749659603836626,2017,1,2,47830.79707540075,1
9785,14.077420931468668,2.8464525588812,8,0.2374599415797778,2016,2,1,60323.162171395394,1
9786,18.0,3.9591231488672425,10,0.2852619383268642,2014,2,4,49566.85917155532,1
9787,11.704578714676668,0.5681929048922227,8,0.2018234866472243,2016,2,1,40582.40115846381,1
9788,15.472458781501084,1.0,11,0.557196995367113,2013,2,1,34997.28473880187,1
9789,13.452519096490223,1.5158269678365925,8,0.521317907086833,2016,2,1,38952.68302966399,1
9790,13.411971099468074,4.176057801063851,13,0.26315514068684476,2011,2,2,39372.30140048101,1
9791,16.270533290580403,2.0,4,0.5650442966725058,2020,1,5,33565.815398087754,1
9792,19.237236218766892,1.6841388693151107,7,0.2185259873534992,2017,0,1,39798.95119246404,1
9793,16.380042512633054,3.140127537899165,6,0.45673258724001714,2018,2,0,56404.249482247826,1
9794,21.904046998149592,1.2382896705530917,9,-0.3308929896165752,2015,3,0,60199.96999427515,1
9795,14.224382979799795,2.7756170202002046,6,0.39800174680990874,2018,2,3,20319.20220102904,1
9796,14.009005848109672,4.0,5,0.27852179138133876,2020,1,1,33889.49628331597,1
9797,14.130190951545067,2.217452262113733,7,-0.2864998179287977,2018,3,0,23889.44374365673,1
9798,14.027261104853649,2.9818259300975676,11,0.40727306287635034,2013,1,2,76168.67374348929,1
9799,13.196053313787349,3.406809890804794,10,0.6410714806696475,2014,3,1,48131.763028208115,1
9800,16.160447204815675,3.022187642944796,11,0.5764725438947309,2013,0,2,36526.065522997465,1
9801,12.891035628986323,3.0,9,0.48910135475980887,2015,0,2,47840.37402858604,1
9802,8.264251883053477,5.867874058473261,7,0.2695641725564622,2017,3,3,52092.75532498743,1
9803,21.428800816037086,2.8576016320741724,11,0.4648490409061924,2014,2,3,45940.50475309216,1
9804,9.874140767153591,1.726863155578769,5,0.5826217486008459,2019,2,2,31702.20714679687,1
9805,11.83670141723096,2.2789004724103203,11,-0.09619570560618312,2013,2,2,26824.757691441944,1
9806,17.292380610611715,2.5692064631294276,6,-0.013896629870752825,2019,2,2,8153.951054823837,1
9807,15.819764130485021,5.0,4,-0.05701353607263887,2020,1,0,36834.46311938689,1
9808,18.833788485440206,2.0,11,0.02943642427756915,2013,1,3,34323.222470294146,1
9809,22.40992910936499,3.154042534381005,12,0.07845782125485012,2012,1,1,56915.74569746656,1
9810,17.02365145750234,4.255912864375585,9,0.4733332652530189,2015,1,1,71148.39503420106,1
9811,18.4453028977776,1.0924495170370667,11,0.19685375218473414,2013,1,1,48348.96750099782,1
9812,18.168398819491713,3.5420997048729284,7,0.4256279706251467,2017,1,0,53753.51202220957,1
9813,13.972396954194288,1.3944793908388575,7,0.3388080233933164,2018,1,1,49646.01609579964,1
9814,12.335300911894738,1.0,10,-0.041755318730624436,2014,0,2,33243.99980417841,1
9815,17.097781901186448,2.0,7,0.271783942443565,2017,1,1,45919.39972686033,1
9816,10.365923497113812,3.966734227535108,7,-0.11065411390900902,2017,0,2,48131.763028208115,1
9817,19.916276239608994,4.832552479217984,7,-0.04417229057805505,2017,2,3,29237.718255989177,1
9818,16.771315212357052,2.752368356928561,11,0.46101539925770796,2013,2,3,39950.58513156236,1
9819,18.56516636209399,2.696103910954641,6,0.20109403828106776,2018,2,3,26817.11635614928,1
9820,18.941119803380534,1.895555740873885,5,0.06913447912188225,2020,1,0,43032.43570473771,1
9821,15.100133337311679,1.0,9,0.36085856858521903,2015,1,0,20721.592188343533,1
9822,14.773756411344177,2.0,9,-0.09914157531579092,2015,1,2,35480.083153664644,1
9823,13.074017726154613,3.679002954359102,9,0.3690799259714791,2015,0,1,24917.229219229248,1
9824,12.947811973496917,3.421717960245374,6,0.4907639949528573,2018,5,1,30167.02464253424,1
9825,17.374050668042685,1.9366923809027954,5,0.36026528957337906,2019,4,4,40007.69954516805,1
9826,16.09389806149992,2.27347451537498,9,0.38886179694313205,2015,1,2,42611.341975481046,1
9827,14.317634126904636,1.7364731746190727,13,-0.004619533191945316,2011,0,1,10054.453575721613,1
9828,11.278988637372139,2.051657357114641,13,-0.10737705881677567,2011,3,2,48131.763028208115,1
9829,19.90141101447117,4.901411014471167,8,-0.05336315156502904,2016,3,2,29238.55435317886,1
9830,12.249164756600997,2.6137122948544547,9,0.1229383875475426,2015,1,4,35616.85574935111,1
9831,9.939580423817839,2.939580423817838,7,0.5092625332379684,2018,1,2,79222.48177869454,1
9832,15.368733569265695,3.315633215367152,13,0.42508824603765794,2012,0,2,37996.35169153716,1
9833,18.54490118665545,2.49101976266891,10,0.4335439502583256,2014,2,2,59906.75416350511,1
9834,14.924401493869427,2.6414671646231422,11,0.7452929971982867,2013,0,2,39669.10663481382,1
9835,20.23096832612763,3.807742081531908,6,0.12522201217152357,2018,2,2,55965.60324352173,1
9836,15.6905304509114,3.071591352734197,6,0.3051262775016871,2018,1,1,23829.2193320842,1
9837,13.0,2.9498085456204697,9,0.16016174089325247,2015,1,2,64084.501178256054,1
9838,22.411113416994848,2.0,12,-0.053758337518114485,2012,1,2,50386.81791820534,1
9839,13.221148892566656,4.0,10,0.17017777576817064,2014,3,2,36931.447650747636,1
9840,13.0,3.42345501004886,4,0.18593711571029625,2020,2,1,46139.14077681383,1
9841,14.083296157928867,2.0,7,0.6113981447713028,2017,3,1,40714.77499937655,1
9842,21.30879106494966,2.241601276435763,9,0.42244939990996955,2015,0,2,50333.0851968252,1
9843,19.681282110532432,4.043846331597301,9,0.24666524953972982,2016,1,1,70931.50538693453,1
9844,16.295908161250345,3.7159846935417242,13,0.466981180046512,2011,0,0,61548.21832347273,1
9845,16.0,4.392675583206934,6,0.24244626271563924,2018,1,3,22522.524548812708,1
9846,16.55710830181678,2.8228433207267116,5,0.08452470522491934,2019,3,1,34119.537056280744,1
9847,10.323127724172423,2.646255448344847,9,0.6903234378639453,2015,1,3,48131.763028208115,1
9848,15.807715866891474,2.9359052889638244,7,0.48582708946533487,2017,2,1,23658.953678511945,1
9849,18.17299854684928,3.596142649549897,11,0.2735648431026795,2013,4,2,60676.91201030788,1
9850,17.697905886108714,3.2604188227782576,8,0.09481997822068566,2016,0,2,74586.73988803892,1
9851,12.0,2.421939781239901,9,0.19064994530913076,2016,2,1,51839.066729996215,1
9852,16.524866022628323,4.0,5,0.07644534502743594,2019,1,2,26708.928710170276,1
9853,7.394599471929055,0.18212283319802558,13,0.8166679073029669,2011,3,2,65632.6207504159,1
9854,12.375251454633224,4.156187136341694,9,-0.09003712663593688,2016,1,1,44163.27855915283,1
9855,17.10513644701277,2.8413162025710603,10,0.7787494737647349,2014,2,2,40423.60799201967,1
9856,13.694472360410133,3.564824120136711,8,0.6607756459301358,2016,1,3,42267.151788880605,1
9857,20.929774840048257,4.598665565018096,12,-0.5746587152798553,2012,2,0,34517.409075129566,1
9858,10.233464162088136,4.0,8,-0.22679693394098677,2017,5,2,70573.08954793881,1
9859,18.44429783216815,3.0,5,0.29514124127420094,2019,3,5,51677.43977456698,1
9860,13.800906580064074,3.0,5,0.5723172800071887,2019,0,1,41972.892053364805,1
9861,12.269792049916106,4.956532957700862,6,0.11376669178957924,2019,2,2,29611.532618703484,1
9862,12.316712114544313,1.3797651510388795,8,0.2115555207312897,2016,2,2,45782.91915102736,1
9863,16.003218086174194,3.2688065116565905,11,0.2617137308615649,2014,3,1,25534.660952028895,1
9864,19.120495553113802,3.748713015175372,10,0.2917938556198034,2014,2,1,48131.763028208115,1
9865,16.869183951214644,2.7102720162617855,8,0.12331489365389212,2016,2,2,26889.236079079114,1
9866,15.373730518053735,1.4775035421720482,7,-0.044616469028730954,2017,1,1,12805.257956208925,1
9867,12.427085708980682,0.7864571455096586,13,0.3589477709299742,2011,0,1,52521.7443977572,1
9868,15.177711327040026,5.822288672959974,13,0.12072203237623728,2011,3,1,19558.999705394,1
9869,11.591937094816686,4.1120943577749705,6,0.2724913167382538,2018,0,2,36999.21139512298,1
9870,15.17452932217236,2.434905864434472,10,0.25151061899074234,2015,4,3,29925.233743837915,1
9871,14.246984378006307,2.3666788797029814,9,0.3064106176134668,2015,3,2,48131.763028208115,1
9872,17.263578012111864,2.7818348536823247,6,0.4709597097839203,2018,2,1,45872.661471318184,1
9873,9.02354347056459,2.0706304116937693,5,0.6252992578029447,2019,1,2,31709.224903965813,1
9874,10.0,2.226668215604656,7,0.5170509613368757,2017,2,1,18513.219629826457,1
9875,11.99931208623962,5.800137582752076,7,0.12440235529419652,2017,1,3,13093.308348958339,1
9876,16.033364316723258,4.275023237542444,8,0.14988877511816495,2016,1,1,43458.82155724215,1
9877,20.251589544991635,3.0680373140916695,5,-0.2039557849742872,2019,0,0,48131.763028208115,1
9878,12.683095862279375,3.0,9,0.27194581809816465,2015,3,1,38204.20790795735,1
9879,14.666027252830846,3.733205450566169,8,0.29616549190807,2016,2,1,57302.85935530288,1
9880,12.0,1.9881483997072122,9,0.21788600360986338,2015,3,1,43439.03077813814,1
9881,10.666816269796621,2.222272089932207,10,0.2712169274620458,2015,2,2,33237.25780010476,1
9882,19.441552327667438,2.858322938878858,5,-0.11004163854507798,2019,0,0,48131.763028208115,1
9883,12.241087316715932,4.379456341642034,13,-0.05096285271686957,2011,0,0,48337.02595566262,1
9884,13.438702244892271,4.920973316330796,6,0.28637158653743044,2018,1,4,47754.79632163411,1
9885,14.625531313078634,2.687234343460683,4,-0.0937883736224716,2021,1,2,62668.348717203226,1
9886,17.4358290123789,3.93850259257266,9,0.5372938567835981,2015,2,2,41665.10162698965,1
9887,18.208227937942624,1.0609055432351826,11,0.6704377052903772,2013,1,0,52632.27997564458,1
9888,17.70156526560294,2.7015652656029423,5,0.28927800238210516,2019,0,3,35381.80598016919,1
9889,13.019655105139575,3.0098275525697877,9,0.17380053937556433,2015,3,1,53905.16234045378,1
9890,13.954087062707558,2.4091825874584885,10,0.6810787410427745,2014,1,2,63293.38960774682,1
9891,11.670620730697925,2.6706207306979244,6,0.15601756759231225,2018,2,1,23992.01142682762,1
9892,13.971250814367458,2.919867384443443,6,0.48040821255598787,2018,0,3,32722.140961430894,1
9893,16.597472836562275,2.9350181089584844,11,0.5550349295099949,2013,2,2,41613.604155846784,1
9894,12.695905364028716,3.3918107280574326,5,0.4042225018759313,2019,1,2,38898.27341604395,1
9895,13.811627014444854,4.811627014444854,9,0.2094118403934283,2015,1,4,34832.309047951734,1
9896,13.0,4.412166478990132,9,0.22107466323322017,2015,2,3,21032.95793493531,1
9897,12.882907409802016,0.8926527199731225,5,0.6653999428018543,2019,2,2,48103.201015947256,1
